,_raw_vialsite,_raw_Reagent0,_raw_Reagent1,_raw_Reagent2,_raw_Reagent3,_raw_Reagent4,_raw_Reagent5,_raw_labwareID,_raw_crystalscore,_raw_reagent_0_chemicals_0_InChIKey,_raw_reagent_0_chemicals_0_actual_amount,_raw_reagent_0_chemicals_0_actual_amount_units,_raw_reagent_0_chemicals_0_nominal_amount,_raw_reagent_0_chemicals_0_nominal_amount_units,_raw_reagent_0_date,_raw_reagent_0_id,_raw_reagent_0_instructions_0_op,_raw_reagent_0_instructions_0_temperature,_raw_reagent_0_instructions_0_temperature_units,_raw_reagent_0_operator,_raw_reagent_1_chemicals_0_InChIKey,_raw_reagent_1_chemicals_0_actual_amount,_raw_reagent_1_chemicals_0_actual_amount_units,_raw_reagent_1_chemicals_0_nominal_amount,_raw_reagent_1_chemicals_0_nominal_amount_units,_raw_reagent_1_chemicals_1_InChIKey,_raw_reagent_1_chemicals_1_actual_amount,_raw_reagent_1_chemicals_1_actual_amount_units,_raw_reagent_1_chemicals_1_nominal_amount,_raw_reagent_1_chemicals_1_nominal_amount_units,_raw_reagent_1_chemicals_2_InChIKey,_raw_reagent_1_chemicals_2_actual_amount,_raw_reagent_1_chemicals_2_actual_amount_units,_raw_reagent_1_chemicals_2_nominal_amount,_raw_reagent_1_chemicals_2_nominal_amount_units,_raw_reagent_1_date,_raw_reagent_1_id,_raw_reagent_1_instructions_0_duration,_raw_reagent_1_instructions_0_duration_units,_raw_reagent_1_instructions_0_op,_raw_reagent_1_instructions_0_stir,_raw_reagent_1_instructions_0_stir_units,_raw_reagent_1_instructions_0_temperature,_raw_reagent_1_instructions_0_temperature_units,_raw_reagent_1_instructions_1_op,_raw_reagent_1_instructions_1_temperature,_raw_reagent_1_instructions_1_temperature_units,_raw_reagent_1_operator,_raw_reagent_2_chemicals_0_InChIKey,_raw_reagent_2_chemicals_0_actual_amount,_raw_reagent_2_chemicals_0_actual_amount_units,_raw_reagent_2_chemicals_0_nominal_amount,_raw_reagent_2_chemicals_0_nominal_amount_units,_raw_reagent_2_chemicals_1_InChIKey,_raw_reagent_2_chemicals_1_actual_amount,_raw_reagent_2_chemicals_1_actual_amount_units,_raw_reagent_2_chemicals_1_nominal_amount,_raw_reagent_2_chemicals_1_nominal_amount_units,_raw_reagent_2_chemicals_2_InChIKey,_raw_reagent_2_chemicals_2_actual_amount,_raw_reagent_2_chemicals_2_actual_amount_units,_raw_reagent_2_chemicals_2_nominal_amount,_raw_reagent_2_chemicals_2_nominal_amount_units,_raw_reagent_2_date,_raw_reagent_2_id,_raw_reagent_2_instructions_0_duration,_raw_reagent_2_instructions_0_duration_units,_raw_reagent_2_instructions_0_op,_raw_reagent_2_instructions_0_stir,_raw_reagent_2_instructions_0_stir_units,_raw_reagent_2_instructions_0_temperature,_raw_reagent_2_instructions_0_temperature_units,_raw_reagent_2_instructions_1_op,_raw_reagent_2_instructions_1_temperature,_raw_reagent_2_instructions_1_temperature_units,_raw_reagent_2_operator,_raw_reagent_3_chemicals_0_InChIKey,_raw_reagent_3_chemicals_0_actual_amount,_raw_reagent_3_chemicals_0_actual_amount_units,_raw_reagent_3_chemicals_0_nominal_amount,_raw_reagent_3_chemicals_0_nominal_amount_units,_raw_reagent_3_chemicals_1_InChIKey,_raw_reagent_3_chemicals_1_actual_amount,_raw_reagent_3_chemicals_1_actual_amount_units,_raw_reagent_3_chemicals_1_nominal_amount,_raw_reagent_3_chemicals_1_nominal_amount_units,_raw_reagent_3_chemicals_2_InChIKey,_raw_reagent_3_chemicals_2_actual_amount,_raw_reagent_3_chemicals_2_actual_amount_units,_raw_reagent_3_chemicals_2_nominal_amount,_raw_reagent_3_chemicals_2_nominal_amount_units,_raw_reagent_3_date,_raw_reagent_3_id,_raw_reagent_3_instructions_0_duration,_raw_reagent_3_instructions_0_duration_units,_raw_reagent_3_instructions_0_op,_raw_reagent_3_instructions_0_stir,_raw_reagent_3_instructions_0_stir_units,_raw_reagent_3_instructions_0_temperature,_raw_reagent_3_instructions_0_temperature_units,_raw_reagent_3_instructions_1_op,_raw_reagent_3_instructions_1_temperature,_raw_reagent_3_instructions_1_temperature_units,_raw_reagent_3_operator,_raw_reagent_4_chemicals_0_InChIKey,_raw_reagent_4_chemicals_0_actual_amount,_raw_reagent_4_chemicals_0_actual_amount_units,_raw_reagent_4_chemicals_0_nominal_amount,_raw_reagent_4_chemicals_0_nominal_amount_units,_raw_reagent_4_date,_raw_reagent_4_id,_raw_reagent_4_instructions_0_op,_raw_reagent_4_instructions_0_temperature,_raw_reagent_4_instructions_0_temperature_units,_raw_reagent_4_operator,_raw_reagent_5_chemicals_0_InChIKey,_raw_reagent_5_chemicals_0_actual_amount,_raw_reagent_5_chemicals_0_actual_amount_units,_raw_reagent_5_chemicals_0_nominal_amount,_raw_reagent_5_chemicals_0_nominal_amount_units,_raw_reagent_5_date,_raw_reagent_5_id,_raw_reagent_5_instructions_0_op,_raw_reagent_5_instructions_0_temperature,_raw_reagent_5_instructions_0_temperature_units,_raw_reagent_5_operator,_raw_ExpVer,_raw_GenVer,_raw_datecreated,_raw_jobserial,_raw_lab,_raw_operator,_raw_timecreated_UTC,_raw_Temperature (C),_raw_Stir Rate (rpm),_raw_Mixing time1 (s),_raw_Mixing time2 (s),_raw_Reaction time (s)
1230,F4,166,306,28,0,87,79,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1231,H4,180,257,63,0,77,88,Symyx_96_well_0003,3,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1232,A5,340,158,3,0,78,78,Symyx_96_well_0003,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1233,C5,328,152,21,0,87,87,Symyx_96_well_0003,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1234,E5,176,251,73,0,92,83,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1235,G5,192,300,8,0,82,92,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1236,B5,223,201,76,0,85,80,Symyx_96_well_0003,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1237,D5,273,226,1,0,94,90,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1238,F5,26,325,149,0,89,76,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1239,H5,124,275,101,0,80,85,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1240,A6,312,176,12,0,79,84,Symyx_96_well_0003,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1241,C6,259,164,77,0,88,93,Symyx_96_well_0003,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1242,E6,233,263,4,0,93,79,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1243,G6,127,312,61,0,84,89,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1244,B6,266,213,21,0,81,77,Symyx_96_well_0003,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
1245,D6,243,189,68,0,91,86,Symyx_96_well_0003,4,YEJRWHAVMIAJKC-UHFFFAOYSA-N,12.713,gram,21.87,milliliter,2018-07-06,1,heat,45,celsius,Zhi Li,RQQRAHKHDFPBMC-UHFFFAOYSA-L,16.912,gram,16.93,gram,XFYICZOIWSBQSK-UHFFFAOYSA-N,12.713,gram,12.71,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,24.5,milliliter,24.49,milliliter,2018-07-06,2,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,XFYICZOIWSBQSK-UHFFFAOYSA-N,7.918,gram,7.93,gram,YEJRWHAVMIAJKC-UHFFFAOYSA-N,7.8,milliliter,7.64,milliliter,null,null,null,null,null,2018-07-06,3,3600,second,heatstir,450,rpm,75,celsius,heat,45,celsius,Zhi Li,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,second,heatstir,null,rpm,null,celsius,heat,null,celsius,null,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,5,heat,22,celsius,Zhi Li,BDAGIHXWWSANSR-UHFFFAOYSA-N,10,milliliter,10.14,milliliter,2018-07-06,6,heat,22,celsius,Zhi Li,1.1,1.1,2018-07-06,2018-07-06T15_40_16.425303+00_00_LBL,LBL,Zhi Li,15_40_16,105.0,750.0,900.0,1200.0,12600.0
